,country,year,pop,avh,rgdpe,gdp per capita,vacation days,productivity,gdp per vac days
281,Germany,1951,69.07386748,2402.437049,386605.9375,5596.992778954209,29.0,2.3297146459192026,13331.239224137931
282,Germany,1952,69.44882095,2376.869672,427334.5938,6153.230363805046,29.0,2.588795858810153,14735.675648275861
283,Germany,1953,69.84689487,2351.57439,466872.7188,6684.230124602531,29.0,2.8424489367748773,16099.059268965517
284,Germany,1954,70.2640683,2326.548306,506056.125,7202.20359059397,29.0,3.095660456316341,17450.21120689655
285,Germany,1955,70.69430981,2301.788558,574925.5625,8132.557826014371,29.0,3.533147211871044,19825.019396551725
286,Germany,1956,71.13962988,2277.292308,619402.75,8706.859327843329,29.0,3.8233384872274065,21358.71551724138
287,Germany,1957,71.60505469,2253.056755,655268.5625,9151.149528994236,29.0,4.061659569243401,22595.467672413793
288,Germany,1958,72.09762091,2229.079123,684129.9375,9488.939147576097,29.0,4.256887541437037,23590.6875
289,Germany,1959,72.62537043,2205.356667,742619.4375,10225.344574535067,29.0,4.636594491740355,25607.566810344826
290,Germany,1960,73.19634515,2181.886672,815103.0,11135.842893926241,29.0,5.103767778973921,28107.0
291,Germany,1961,73.80953983,2155.259848,850361.375,11521.022579988627,29.0,5.345537611476269,29322.806034482757
292,Germany,1962,74.45691257,2118.143669,885392.3125,11891.337982455374,29.0,5.614037497309807,30530.769396551725
293,Germany,1963,75.11534292,2087.684196,904435.0625,12040.616834609265,29.0,5.7674512542074465,31187.415948275862
294,Germany,1964,75.75768948,2099.182143,972129.3125,12832.087662291256,29.0,6.112898637729721,33521.700431034486
295,Germany,1965,76.36183702,2084.960998,1020605.25,13365.383676308002,29.0,6.410375872320275,35193.28448275862
296,Germany,1966,76.91974366,2058.636752,1050863.25,13661.814249473022,29.0,6.636340401579027,36236.66379310345
297,Germany,1967,77.43040414,2020.915418,1045258.063,13499.323355075026,29.0,6.679806208037464,36043.38148275862
298,Germany,1968,77.88376611,2008.40888,1105341.125,14192.188952943792,29.0,7.066384287717247,38115.21120689655
299,Germany,1969,78.26877195,1988.64048,1192149.875,15231.488182305638,29.0,7.659246774613397,41108.61637931035
300,Germany,1970,78.578385,1973.209025,1271643.25,16183.117660155525,29.0,8.201420860699502,43849.76724137931
301,Germany,1971,78.789939,1941.236665,1318939.0,16739.941885219632,29.0,8.623339022508949,45480.65517241379
302,Germany,1972,78.901818,1916.122729,1384776.375,17550.626970344332,29.0,9.159448246566013,47750.90948275862
303,Germany,1973,78.932455,1885.562397,1455366.625,18438.126940306112,29.0,9.778582225463268,50185.05603448276
304,Germany,1974,78.909807,1852.278867,1457745.875,18473.57040171192,29.0,9.973428262253083,50267.099137931036
305,Germany,1975,78.856039,1812.540349,1466341.125,18595.16586928745,29.0,10.259173474150037,50563.487068965514
306,Germany,1976,78.781733,1824.946029,1542819.5,19583.467401002716,29.0,10.730984418061777,53200.6724137931
307,Germany,1977,78.687323,1806.88719,1600806.125,20343.888493957278,29.0,11.259080592605939,55200.21120689655
308,Germany,1978,78.573586,1787.825081,1669047.5,21241.839464982542,29.0,11.881385763478134,57553.362068965514
309,Germany,1979,78.438164,1775.785855,1735964.0,22131.62460049422,29.0,12.463003091380193,59860.8275862069
310,Germany,1980,78.2831,1756.723747,1736296.875,22179.715353633157,29.0,12.625613669485597,59872.30603448276
311,Germany,1981,78.107857,1734.651833,1676249.75,21460.705931286786,29.0,12.371765632168094,57801.71551724138
312,Germany,1982,77.926011,1723.615875,1643902.125,21095.679143643065,29.0,12.239199841230905,56686.28017241379
313,Germany,1983,77.770213,1710.57338,1651924.5,21241.09522498029,29.0,12.417529392968977,56962.91379310345
314,Germany,1984,77.682295,1699.537423,1662089.875,21395.99344998754,29.0,12.589304101476994,57313.44396551724
315,Germany,1985,77.691595,1676.46224,1672687.25,21529.835370222478,29.0,12.842421890887609,57678.870689655174
316,Germany,1986,77.806147,1657.400132,1788948.125,22992.375203979707,29.0,13.872555431882702,61687.86637931035
317,Germany,1987,78.015731,1634.324948,1856395.625,23795.14491763206,29.0,14.55961676822672,64013.64224137931
318,Germany,1988,78.307525,1629.308604,1955972.75,24978.094378541526,29.0,15.330487003640426,67447.33620689655
319,Germany,1989,78.660303,1606.233421,2055192.75,26127.445123113754,29.0,16.266281588666903,70868.71551724138
320,Germany,1990,79.053984,1583.158237,2204488.5,27885.86214706143,35.0,17.61407135139166,62985.385714285716
321,Germany,1991,79.490835,1554.063441,2341495.25,29456.166236019533,35.0,18.95428813193446,66899.86428571428
322,Germany,1992,79.963159,1565.093848,2434018.75,30439.252031050946,35.0,19.44883501391857,69543.39285714286
323,Germany,1993,80.428556,1540.184349,2448337.5,30441.147047324834,35.0,19.764612636850547,69952.5
324,Germany,1994,80.832937,1536.576995,2548591.75,31529.12469331654,35.0,20.519065947174706,72816.90714285715
325,Germany,1995,81.138659,1530.571474,2633828.75,32460.836578529106,35.0,21.208311490149402,75252.25
326,Germany,1996,81.323664,1516.751189,2666704.25,32791.24573137777,35.0,21.619396753528946,76191.55
327,Germany,1997,81.399251,1507.67613,2772802.25,34064.22314623018,35.0,22.593859827329215,79222.92142857143
328,Germany,1998,81.402673,1504.559034,2898376.0,35605.4155617224,35.0,23.665017295507727,82810.74285714286
329,Germany,1999,81.389927,1491.513292,3013046.25,37019.89129441042,35.0,24.820356273707564,86087.03571428571
330,Germany,2000,81.400882,1465.937805,3030253.0,37226.29197064474,42.5,25.394182375046082,71300.07058823529
331,Germany,2001,81.453885,1458.165032,3063525.5,37610.55104983636,42.5,25.793068839574502,72082.95294117647
332,Germany,2002,81.535122,1448.923511,3037455.75,37253.34157223681,42.5,25.711047746423663,71469.54705882353
333,Germany,2003,81.61438,1443.408008,3049400.75,37363.522825266824,42.5,25.885628054009537,71750.60588235295
334,Germany,2004,81.646474,1442.584218,3112337.5,38119.6804653193,42.5,26.424578883975634,73231.4705882353
335,Germany,2005,81.602741,1432.423495,3139704.0,38475.47228836345,42.5,26.86040296229814,73875.38823529411
336,Germany,2006,81.472226,1453.188534,3276067.25,40210.847436523945,42.5,27.67077120120186,77083.93529411765
337,Germany,2007,81.27783,1454.087207,3436286.25,42278.27256214887,42.5,29.07547247415462,80853.79411764706
338,Germany,2008,81.065752,1447.328469,3500104.25,43176.11523544492,42.5,29.831593974846992,82355.39411764705
339,Germany,2009,80.899961,1405.055864,3354149.5,41460.45880046839,42.5,29.50805008025531,78921.16470588236
340,Germany,2010,80.827002,1425.745469,3531823.75,43696.08747829098,42.5,30.647888019548727,83101.73529411765
341,Germany,2011,80.855632,1426.896784,3695614.5,45706.33372824295,42.5,32.03198314044483,86955.63529411764
342,Germany,2012,80.972628,1407.982103,3725440.5,46008.64010490063,42.5,32.67700633897946,87657.42352941177
343,Germany,2013,81.174367,1396.458087,3710598.75,45711.459012670835,42.5,32.73385677537405,87308.20588235294
344,Germany,2014,81.450378,1400.411975,3812503.25,46807.680254105144,42.5,33.42422165027912,89705.9588235294
345,Germany,2015,81.787411,1400.793099,3915258.25,47871.16014712826,42.5,34.17432608805868,92123.72352941177
346,Germany,2016,82.193768,1394.754324,4039048.75,49140.57170368439,42.5,35.23242112112957,95036.44117647059
347,Germany,2017,82.658409,1391.339722,4237502.5,51265.231828984266,42.5,36.84594856193164,99705.94117647059
348,Germany,2018,83.124418,1389.931779,4275108.5,51430.236780725485,42.5,37.00198639801406,100590.78823529412
349,Germany,2019,83.517045,1386.196834,4308861.5,51592.60004948691,42.5,37.218812497653495,101384.97647058824
350,Denmark,1950,4.273152246,2049.513862,44938.03516,10516.366507199798,27.0,5.131151685374548,1664.3716725925926
351,Denmark,1951,4.305788638,2035.059061,43189.70313,10030.613845936763,27.0,4.9289055232666605,1599.6186344444445
352,Denmark,1952,4.336184197,2020.706208,44821.85547,10336.704677123753,27.0,5.115392151615418,1660.0687211111112
353,Denmark,1953,4.371481726,2006.454582,48019.03516,10984.613037359864,27.0,5.47463826786978,1778.4827837037037
354,Denmark,1954,4.408220507,1992.30347,49799.57031,11296.978050649044,27.0,5.670309880376329,1844.4285300000001
355,Denmark,1955,4.44123713,1978.252163,49841.82031,11222.508245129438,27.0,5.672941223079778,1845.993344814815
356,Denmark,1956,4.468722039,1964.299956,50987.80859,11409.930656911014,27.0,5.808649856178591,1888.4373551851852
357,Denmark,1957,4.490092724,1950.446152,53144.71875,11835.99582831243,27.0,6.06835303613777,1968.3229166666667
358,Denmark,1958,4.517407316,1936.690056,54688.08984,12106.078999408075,27.0,6.250911942209133,2025.484808888889
359,Denmark,1959,4.548927347,1923.030979,60049.03516,13200.702183032688,27.0,6.864529135093402,2224.0383392592594
360,Denmark,1960,4.583308411,1909.468236,63426.10156,13838.497406758954,27.0,7.247304325809667,2349.1148725925927
361,Denmark,1961,4.61214011,1921.411191,67336.85938,14599.916258831952,27.0,7.598538161544388,2493.9577548148145
362,Denmark,1962,4.649240992,1933.428843,71189.375,15312.04235755822,27.0,7.919630667037805,2636.6435185185187
363,Denmark,1963,4.685939222,1945.521661,72639.875,15501.668194705408,27.0,7.9678723220884295,2690.365740740741
364,Denmark,1964,4.722549669,1957.690115,79057.76563,16740.483673248582,27.0,8.551140727013673,2928.0653937037036
365,Denmark,1965,4.760497841,1969.934678,82861.53125,17406.064243187207,27.0,8.835858588396913,3068.9456018518517
366,Denmark,1966,4.799917797,1982.255825,85542.84375,17821.730989531778,27.0,8.99063116110746,3168.253472222222
367,Denmark,1967,4.841238429,1953.661828,90434.40625,18680.014954082733,27.0,9.561539610571094,3349.422453703704
368,Denmark,1968,4.869752872,1909.191831,95489.00781,19608.594177137948,27.0,10.270625433625138,3536.629918888889
369,Denmark,1969,4.893151613,1869.701835,102757.0859,21000.184344788668,27.0,11.231835981371152,3805.8179962962963
370,Denmark,1970,4.931241,1845.349837,104721.9531,21236.429754700694,27.0,11.508077942134229,3878.5908555555557
371,Denmark,1971,4.961762,1809.73684,107205.5547,21606.34764424412,27.0,11.938944473409803,3970.5760999999998
372,Denmark,1972,4.990546,1751.847845,112016.5781,22445.75605554983,27.0,12.812617328390086,4148.762151851852
373,Denmark,1973,5.017248,1709.508849,117886.0625,23496.160145960494,27.0,13.744392232719289,4366.150462962963
374,Denmark,1974,5.041419,1691.491851,112893.0703,22393.113982392657,27.0,13.238676833798507,4181.224825925926
375,Denmark,1975,5.062729,1616.507857,111768.3203,22076.694269039486,27.0,13.657028744673454,4139.567418518519
376,Denmark,1976,5.081267,1623.538309,119719.0703,23560.86981849212,27.0,14.512050432000073,4434.039640740741
377,Denmark,1977,5.097045,1598.426822,122525.4766,24038.531462837782,27.0,15.038868925360028,4537.9806148148145
378,Denmark,1978,5.10969,1575.15552,126998.5,24854.443224540042,27.0,15.779040805151762,4703.648148148148
379,Denmark,1979,5.118707,1563.842815,130963.625,25585.294294047308,27.0,16.36052808417789,4850.50462962963
380,Denmark,1980,5.123945,1577.43595,128332.9844,25045.738078765484,30.0,15.877499228266911,4277.766146666667
381,Denmark,1981,5.125298,1546.395854,122882.2578,23975.631816920697,30.0,15.504200787207164,4096.0752600000005
382,Denmark,1982,5.123349,1552.843276,124273.9297,24256.38575470849,30.0,15.62062709714724,4142.464323333333
383,Denmark,1983,5.119607,1545.957729,125340.2578,24482.398316902058,30.0,15.836395690287375,4178.008593333334
384,Denmark,1984,5.116058,1540.836859,128690.7344,25154.27588975731,30.0,16.325074093880637,4289.691146666667
385,Denmark,1985,5.114243,1527.466411,131898.7969,25790.482951240287,30.0,16.884484506834948,4396.626563333333
386,Denmark,1986,5.114657,1530.951121,140598.2969,27489.29144222183,30.0,17.955695035035564,4686.609896666666
387,Denmark,1987,5.117277,1493.026518,140952.3438,27544.403752229948,30.0,18.44870363664227,4698.41146
388,Denmark,1988,5.122441,1471.169688,140161.9844,27362.342367632926,30.0,18.599038976143536,4672.066146666666
389,Denmark,1989,5.130361,1454.950439,141690.7656,27618.088785564996,30.0,18.98215090030637,4723.02552
390,Denmark,1990,5.141115,1440.499755,144018.2031,28013.028905208306,35.0,19.44674326252024,4114.805802857143
391,Denmark,1991,5.154908,1437.311293,145078.0,28143.66425162195,35.0,19.580771673253633,4145.085714285714
392,Denmark,1992,5.17165,1452.366597,148961.375,28803.45247648236,35.0,19.832081332618504,4256.039285714286
393,Denmark,1993,5.190742,1448.919176,147226.0156,28363.1926996179,35.0,19.575413984042612,4206.457588571429
394,Denmark,1994,5.211334,1406.661864,155286.2188,29797.78667036118,35.0,21.183332990650538,4436.749108571428
395,Denmark,1995,5.232704,1419.143422,160962.2188,30760.811007081615,35.0,21.675618214634273,4598.920537142857
396,Denmark,1996,5.25486,1412.263976,166949.8125,31770.553830168643,35.0,22.496186527502733,4769.994642857143
397,Denmark,1997,5.277711,1428.089455,179926.8125,34091.82740396357,35.0,23.872333266380412,5140.766071428571
398,Denmark,1998,5.300379,1441.134979,189113.8438,35679.30591378465,35.0,24.7577821881351,5403.2526800000005
399,Denmark,1999,5.321774,1456.497256,194274.25,36505.54307642527,35.0,25.06392849422935,5550.692857142857
400,Denmark,2000,5.341194,1465.937245,203091.5156,38023.61711632268,37.0,25.938093357006345,5488.959881081081
401,Denmark,2001,5.358062,1468.677111,202237.5,37744.52404619431,37.0,25.699674736875714,5465.878378378378
402,Denmark,2002,5.372801,1462.584584,203092.8438,37800.179794487085,37.0,25.844782044063365,5488.995778378378
403,Denmark,2003,5.386968,1457.829011,200462.125,37212.421718488025,37.0,25.525916577117716,5417.89527027027
404,Denmark,2004,5.402761,1458.075543,211404.4063,39128.95763851113,37.0,26.836029056493906,5713.632602702703
405,Denmark,2005,5.421702,1451.363917,218735.0313,40344.34782656812,37.0,27.797540888270632,5911.757602702703
406,Denmark,2006,5.444286,1455.701807,235276.7656,43215.3574591783,37.0,29.686957350310074,6358.831502702703
407,Denmark,2007,5.469921,1432.769768,245662.4688,44911.52044060599,37.0,31.345943670557677,6639.526183783784
408,Denmark,2008,5.497729,1430.0546,255655.2031,46501.96528421099,37.0,32.51761526043201,6909.600083783784
409,Denmark,2009,5.526388,1417.028395,247067.875,44706.93606746396,37.0,31.549781377150143,6677.510135135135
410,Denmark,2010,5.554844,1422.306357,260929.9688,46973.41073844738,37.0,33.02622568426542,7052.161318918919
411,Denmark,2011,5.582978,1436.980152,263191.8125,47141.83228019169,37.0,32.80618191878247,7113.29222972973
412,Denmark,2012,5.610903,1423.347827,266211.0313,47445.309836937115,37.0,33.333601904558996,7194.892737837838
413,Denmark,2013,5.638145,1425.635121,265918.125,47164.11603461777,37.0,33.082880282533225,7186.976351351352
414,Denmark,2014,5.664196,1413.808229,267352.7813,47200.48199250167,37.0,33.38534959998572,7225.750845945945
415,Denmark,2015,5.688695,1407.148109,278112.5313,48888.63461655089,37.0,34.74306244229966,7516.554899999999
416,Denmark,2016,5.711349,1412.045751,289480.4063,50685.11945251463,37.0,35.89481390147579,7823.794764864864
417,Denmark,2017,5.732274,1405.404018,308119.1563,53751.644862056484,37.0,38.24640044686174,8327.544764864864
418,Denmark,2018,5.752126,1381.929451,313491.6875,54500.14264291151,37.0,39.43771702924038,8472.74831081081
419,Denmark,2019,5.771876,1380.607643,322637.5,55898.20363431231,37.0,40.48811689383955,8719.932432432432
420,Spain,1950,28.06898497,2209.257149,107712.7734,3837.4302994968616,37.0,1.7369776538841752,2911.156037837838
421,Spain,1951,28.30408179,2205.078603,125744.8672,4442.640751710462,37.0,2.0147312416284247,3398.509924324324
422,Spain,1952,28.5559955,2201.016032,131262.1875,4596.659482594469,37.0,2.0884261703526152,3547.626689189189
423,Spain,1953,28.81030917,2197.055775,126423.75,4388.142773963852,37.0,1.9972832842460964,3416.858108108108
424,Spain,1954,29.06664887,2214.114121,142991.2813,4919.427827388207,37.0,2.2218492627499966,3864.6292243243242
425,Spain,1955,29.3250356,2196.024463,150494.7344,5131.954022248484,37.0,2.336929350612832,4067.4252540540538
426,Spain,1956,29.58548843,2179.888705,161719.8438,5466.188066579774,37.0,2.507553736134329,4370.806589189189
427,Spain,1957,29.8480169,2164.812273,169285.7188,5671.590155123505,37.0,2.619899298364475,4575.289697297298
428,Spain,1958,30.11264772,2150.180051,176618.6719,5865.265437376159,37.0,2.7278019971622176,4773.477618918919
429,Spain,1959,30.37939425,2139.628332,172686.7344,5684.337646067449,37.0,2.656693950558255,4667.209037837837
430,Spain,1960,30.64776237,2130.374028,191600.6406,6251.700802390424,37.0,2.934555491300058,5178.395691891892
431,Spain,1961,30.91052549,2112.117368,213251.2188,6898.983935714384,37.0,3.266382844172693,5763.546454054054
432,Spain,1962,31.16474568,2094.913094,234037.2188,7509.678442529168,37.0,3.5847207523965996,6325.330237837838
433,Spain,1963,31.43657829,2077.98461,256582.6875,8161.915241953007,37.0,3.9278035085895113,6934.66722972973
434,Spain,1964,31.74767255,2032.25583,270125.3125,8508.507578770526,37.0,4.186730554868442,7300.684121621622
435,Spain,1965,32.0913952,2024.530529,285650.7188,8901.16235270444,37.0,4.396655039378979,7720.289697297297
436,Spain,1966,32.45894002,2025.919429,309556.625,9536.867957156415,37.0,4.707427067750587,8366.39527027027
437,Spain,1967,32.85732184,2034.76921,327466.6875,9966.323156056715,37.0,4.898011581400288,8850.451013513513
438,Spain,1968,33.24643195,1997.012999,350456.5,10541.176284031284,37.0,5.278471541902709,9471.797297297297
439,Spain,1969,33.57328811,1988.764636,383831.75,11432.652909730146,37.0,5.748620376076592,10373.831081081082
440,Spain,1970,33.883749,1996.720457,400293.6563,11813.735732135188,37.0,5.91656968842043,10818.747467567568
441,Spain,1971,34.267466,1996.836457,421274.9063,12293.728001364325,37.0,6.156602338798507,11385.808278378378
442,Spain,1972,34.664234,1992.692456,457763.8125,13205.652041813473,37.0,6.627039713053178,12371.994932432432
443,Spain,1973,35.069431,1980.854453,492375.8438,14040.029443306335,37.0,7.087865250292741,13307.455237837838
444,Spain,1974,35.476423,1987.027455,504531.0,14221.58598120222,37.0,7.157216648122369,13635.972972972973
445,Spain,1975,35.879209,1996.855457,511491.25,14255.923256279144,37.0,7.139186367398221,13824.087837837838
446,Spain,1976,36.276752,2006.966459,536352.9375,14785.031953797847,37.0,7.366855528400162,14496.025337837838
447,Spain,1977,36.666767,2000.776458,559331.0625,15254.44178102749,37.0,7.62426093131664,15117.055743243243
448,Spain,1978,37.040396,1973.552452,582799.8125,15734.16797433807,37.0,7.972510666434555,15751.346283783783
449,Spain,1979,37.38681,1929.856442,593825.75,15883.295472387188,37.0,8.230298962510698,16049.344594594595
450,Spain,1980,37.698196,1918.122439,602525.8125,15982.881846653881,30.0,8.33256601439189,20084.19375
451,Spain,1981,37.971972,1884.020431,565128.0625,14882.768335023527,30.0,7.899472898563024,18837.602083333335
452,Spain,1982,38.209693,1862.925426,549339.4375,14376.965486218378,30.0,7.7174133143311225,18311.314583333333
453,Spain,1983,38.413317,1830.757419,534813.3125,13922.601698260007,30.0,7.604831505129083,17827.110416666666
454,Spain,1984,38.586708,1786.692409,528418.8125,13694.322213234671,30.0,7.664622149986798,17613.960416666665
455,Spain,1985,38.733876,1776.700407,525050.875,13555.340420876031,30.0,7.629502626030541,17501.695833333335
456,Spain,1986,38.855626,1768.667405,562181.3125,14468.466226744102,30.0,8.180433577190339,18739.377083333333
457,Spain,1987,38.954497,1760.649403,605044.625,15532.08670618953,30.0,8.821794208275735,20168.154166666667
458,Spain,1988,39.038692,1756.578402,650909.4375,16673.443810566194,30.0,9.492000921554194,21696.98125
459,Spain,1989,39.118561,1744.560399,697466.75,17829.560499426345,30.0,10.220087828226774,23248.891666666666
460,Spain,1990,39.202525,1746.5284,743109.0,18955.641250149067,35.0,10.853325517151092,21231.685714285715
461,Spain,1991,39.299081,1755.529402,780749.5625,19866.86565265992,35.0,11.316737634827673,22307.130357142858
462,Spain,1992,39.410857,1747.5654,804328.6875,20408.809874395778,35.0,11.678424094683827,22980.819642857143
463,Spain,1993,39.533725,1739.552398,803870.4375,20333.78937856223,35.0,11.689092781534155,22967.726785714287
464,Spain,1994,39.660069,1738.507398,838909.375,21152.494086684517,35.0,12.167042896118017,23968.839285714286
465,Spain,1995,39.787419,1738.796398,886382.6875,22277.963984042293,35.0,12.812290162129893,25325.219642857144
466,Spain,1996,39.908959,1740.339289,918279.0625,23009.34641016319,35.0,13.221184257343506,26236.54464285714
467,Spain,1997,40.035293,1742.636772,987392.375,24663.048550687512,35.0,14.152718998567941,28211.210714285713
468,Spain,1998,40.20156,1751.105871,1068754.5,26584.901182939167,35.0,15.181778339739898,30535.842857142856
469,Spain,1999,40.45447,1756.273734,1112636.5,27503.425455827255,35.0,15.660101795855505,31789.614285714284
470,Spain,2000,40.824754,1752.820758,1169120.625,28637.54243320119,36.0,16.337975404785336,32475.572916666668
471,Spain,2001,41.319427,1762.069783,1209440.75,29270.511181096488,36.0,16.611436994999245,33595.57638888889
472,Spain,2002,41.919585,1763.647418,1256686.5,29978.505273847535,36.0,16.99801500452033,34907.958333333336
473,Spain,2003,42.596453,1754.63317,1286783.375,30208.69777584533,36.0,17.21653180410657,35743.98263888889
474,Spain,2004,43.308345,1739.9012,1352148.0,31221.41933615796,36.0,17.944363355895128,37559.666666666664
475,Spain,2005,44.019123,1723.719169,1442448.625,32768.6815795944,36.0,19.010452612535982,40068.01736111111
